year,company_ric,storyId,versionCreated,headline,newsText
2025,AMCR.N,urn:newsml:reuters.com:20250320:nL8N3Q3128:2,2025-03-20 12:14:01.000,CORRECTED-BRIEF-SA's Competition Commission Approves Proposed Deal Whereby Amcor Intends To Buy Berry,"(Corrects source in the text to South Africa's Competition
Commission from Amcor)
       March 20 (Reuters) - 
    South Africa's Competition Commission:
  
    * SA'S COMPETITION COMMISSION: APPROVED PROPOSED TRANSACTION
WHEREBY AMCOR INTENDS TO ACQUIRE BERRY 
    * SA'S COMPETITION COMMISSION - RECOMMEND COMPETITION
TRIBUNAL
APPROVES DEAL BETWEEN MPACT OPERATIONS & SEYFERT WITHOUT
CONDITIONS.

Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250320:nL8N3Q3128:2,2025-03-20 11:49:14.000,RPT-SA'S COMPETITION COMMISSION - RECOMMEND COMPETITION TRIBUNAL APPROVES DEAL BETWEEN MPACT OPERATIONS & SEYFERT WITHOUT CONDITIONS.,"(Corrects source in the text to South Africa's Competition
Commission from Amcor)
       March 20 (Reuters) - 
    South Africa's Competition Commission:
  
    * SA'S COMPETITION COMMISSION: APPROVED PROPOSED TRANSACTION
WHEREBY AMCOR INTENDS TO ACQUIRE BERRY 
    * SA'S COMPETITION COMMISSION - RECOMMEND COMPETITION
TRIBUNAL
APPROVES DEAL BETWEEN MPACT OPERATIONS & SEYFERT WITHOUT
CONDITIONS.

Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250320:nL8N3Q3128:1,2025-03-20 11:49:13.000,CORRECTED-SA'S COMPETITION COMMISSION: APPROVED PROPOSED TRANSACTION WHEREBY AMCOR INTENDS TO ACQUIRE BERRY (CORRECTS SOURCE),"(Corrects source in the text to South Africa's Competition
Commission from Amcor)
       March 20 (Reuters) - 
    South Africa's Competition Commission:
  
    * SA'S COMPETITION COMMISSION: APPROVED PROPOSED TRANSACTION
WHEREBY AMCOR INTENDS TO ACQUIRE BERRY 
    * SA'S COMPETITION COMMISSION - RECOMMEND COMPETITION
TRIBUNAL
APPROVES DEAL BETWEEN MPACT OPERATIONS & SEYFERT WITHOUT
CONDITIONS.

Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250317:nFWN3Q0120:1,2025-03-17 20:39:22.000,BRIEF-Amcor issues $725 mln 4.8% guaranteed senior notes due 2028,"March 17 (Reuters) - Amcor PLC <485.F>:
    * AMCOR PLC - ISSUES $725 MILLION 4.800% GUARANTEED SENIOR
NOTES
DUE 2028
    * AMCOR PLC - ISSUES $725 MILLION 5.100% GUARANTEED SENIOR
NOTES
DUE 2030
    * AMCOR PLC - ISSUES $750 MILLION 5.500% GUARANTEED SENIOR 
NOTES
DUE 2035

Source text: [ID:n0001104659-25-024411]
Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250317:nFWN3Q0120:3,2025-03-17 20:10:47.536,AMCOR PLC - ISSUES $750 MILLION 5.500% GUARANTEED SENIOR  NOTES DUE 2035,"March 17 (Reuters) - Amcor PLC <485.F>:
    * AMCOR PLC - ISSUES $725 MILLION 4.800% GUARANTEED SENIOR
NOTES
DUE 2028
    * AMCOR PLC - ISSUES $725 MILLION 5.100% GUARANTEED SENIOR
NOTES
DUE 2030
    * AMCOR PLC - ISSUES $750 MILLION 5.500% GUARANTEED SENIOR 
NOTES
DUE 2035

Source text: [ID:n0001104659-25-024411]
Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250317:nFWN3Q0120:2,2025-03-17 20:10:31.797,AMCOR PLC - ISSUES $725 MILLION 5.100% GUARANTEED SENIOR NOTES DUE 2030,"March 17 (Reuters) - Amcor PLC <485.F>:
    * AMCOR PLC - ISSUES $725 MILLION 4.800% GUARANTEED SENIOR
NOTES
DUE 2028
    * AMCOR PLC - ISSUES $725 MILLION 5.100% GUARANTEED SENIOR
NOTES
DUE 2030
    * AMCOR PLC - ISSUES $750 MILLION 5.500% GUARANTEED SENIOR 
NOTES
DUE 2035

Source text: [ID:n0001104659-25-024411]
Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250317:nFWN3Q0120:1,2025-03-17 20:10:07.998,AMCOR PLC - ISSUES $725 MILLION 4.800% GUARANTEED SENIOR NOTES DUE 2028,"March 17 (Reuters) - Amcor PLC <485.F>:
    * AMCOR PLC - ISSUES $725 MILLION 4.800% GUARANTEED SENIOR
NOTES
DUE 2028
    * AMCOR PLC - ISSUES $725 MILLION 5.100% GUARANTEED SENIOR
NOTES
DUE 2030
    * AMCOR PLC - ISSUES $750 MILLION 5.500% GUARANTEED SENIOR 
NOTES
DUE 2035

Source text: [ID:n0001104659-25-024411]
Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250313:nTUA2J1XZY:1,2025-03-13 10:27:18.000,ADVISORY-Alert incorrectly tagged to AMC Entertainment withdrawn,"An alert on Switzerland-based Amcor Plc <485.F> pricing its private offering of
$2.2 billion of senior unsecured notes was inadvertently tagged to AMC
Entertainment Holdings <AMC.N>, an unrelated entity, and has been withdrawn. 
    For the correctly coded alert on Amcor, click [nFWN3PW0PY]

    
STORY_NUMBER: nTUA2J1XZY
STORY_DATE:13/03/2025
STORY_TIME: 1011 AM GMT

 ((bangalore.newsroom@thomsonreuters.com))"
2025,AMCR.N,urn:newsml:reuters.com:20250313:nFWN3PW0PY:1,2025-03-13 10:17:18.000,BRIEF-Amcor Prices Private Offering Of $2.2 Billion Of Senior Unsecured Notes,"March 13 (Reuters) - Amcor PLC <485.F>:
    * AMCOR PRICES PRIVATE OFFERING OF $2.2 BILLION OF SENIOR
UNSECURED NOTES

Source text: [ID:]
Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250313:nFWN3PW0PY:1,2025-03-13 10:14:18.166,AMCOR PRICES PRIVATE OFFERING OF $2.2 BLN OF SENIOR UNSECURED NOTES,"March 13 (Reuters) - Amcor PLC <485.F>:
    * AMCOR PRICES PRIVATE OFFERING OF $2.2 BILLION OF SENIOR
UNSECURED NOTES

Source text: [ID:]
Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
2025,AMCR.N,urn:newsml:reuters.com:20250311:nFWN3PU0I0:1,2025-03-11 10:46:39.000,BRIEF-Amcor And Berry Global Receive Us Antitrust Clearance For Combination On Track For Closing In Mid Calendar Year 2025,"March 11 (Reuters) - Amcor PLC <485.F>:
    * AMCOR AND BERRY GLOBAL RECEIVE US ANTITRUST CLEARANCE FOR
COMBINATION; ON TRACK FOR CLOSING IN MID CALENDAR YEAR 2025
    * AMCOR: COMPANIESS CONTINUE TO EXPECT DEAL CLOSE IN MIDDLE
OF
CALENDAR YEAR 2025

Source text: [ID:nBwbZ76Pca]
Further company coverage: [485.F]

 ((Reuters.Briefs@thomsonreuters.com;))"
