year,company_ric,storyId,versionCreated,headline,newsText
2024,POOL.OQ,urn:newsml:reuters.com:20241226:nL8N3NR0GW:1,2024-12-26 17:00:05.000,BUZZ - S&P 500 top and bottom performing stocks at about 12:00 p.m. EST,"S&P 500 <.SPX>
 Top Performers                             Percent Change
 Walgreens Boots Alliance Inc <WBA.OQ>      +3.6%
 Broadcom Inc <AVGO.OQ>                     +3%
 Target Corp <TGT.N>                        +2.8%
 FedEx Corp <FDX.N>                         +2.6%
 CVS Health Corp <CVS.N>                    +2.5%
 
 Bottom Performers                          Percent Change
 Pool Corp <POOL.OQ>                        -1.5%
 Targa Resources Corp <TRGP.N>              -1.4%
 Netflix Inc <NFLX.OQ>                      -1.4%
 Williams Companies Inc <WMB.N>             -1.4%
 Tesla Inc <TSLA.OQ>                        -1.3%
 
     * As of 12:00 p.m., the S&P 500 <.SPX> gained 3.33 points,
or
0.06%, to 6,043.37 and had posted 2 new 52-week highs and one
new low."
2024,POOL.OQ,urn:newsml:reuters.com:20241125:nL5N3MW12K:1,2024-11-25 19:30:20.000,BUZZ - S&P 500 top and bottom performing stocks at about 02:30 p.m. EST,"S&P 500 <.SPX>
 Top Performers                             Percent Change
 Super Micro Computer Inc <SMCI.OQ>         +11.0%
 Ulta Beauty Inc <ULTA.OQ>                  +7.4%
 Enphase Energy Inc <ENPH.OQ>               +6.7%
 Pool Corp <POOL.OQ>                        +6.5%
 Builders FirstSource Inc <BLDR.N>          +6.5%
 
 Bottom Performers                          Percent Change
 ONEOK Inc <OKE.N>                          -5.9%
 Lockheed Martin Corp <LMT.N>               -4.5%
 Conocophillips <COP.N>                     -4.0%
 Ge Vernova Inc <GEV.N>                     -4.0%
 Vistra Corp <VST.N>                        -3.7%
 
     * As of 02:30 p.m., the S&P 500 <.SPX> gained 12.88 points,
or
0.22%, to 5,982.22 and had posted 105 new 52-week highs and no
new lows."
2024,POOL.OQ,urn:newsml:reuters.com:20241125:nL6N3MW0JL:2,2024-11-25 17:20:45.000,"BUZZ-U.S. homebuilders, real estate stocks rally as yields dive","** Interest rate-sensitive homebuilders and real estate shares
rally as yields drop sharply on Mon after President-elect Donald
Trump picked Scott Bessent as U.S. Treasury secretary
** Bessent choice largely seen by investors as possibly
moderating negative impact of Trump's policies on U.S. fiscal
health
** Benchmark U.S. Treasury 10-year yield <US10YT=RR> slides 11
basis points to about 4.30%
** Declining rates can potentially lead to lower mortgage rates,
aiding homebuilders, and reduced financing costs for real estate
firms
** PHLX Housing Index <.HGX> soars >5% to near record high on
the session
** HGX biggest gainers include DR Horton <DHI.N> 6.4%, Lennar
<LEN.N> 5.5%, Pultegroup <PHM.N> 6.3%, LGI Homes <LGIH.O> 6%
** In S&P 500 <.SPX>, building products maker Builders
FirstSource <BLDR.N> up >7%, home improvement retailers Home
Depot <HD.N> and Lowe's <LOW.N> up 1.4% and 3%, respectively;
swimming pool supply firm Pool Corp <POOL.O> up >6%
** S&P 500 real estate index <.SPLRCR> up 1% on Mon; sector's
top winners include timber co Weyerhaeuser <WY.N> up 4%, CBRE
Group <CBRE.N> 3.5%, Public Storage <PSA.N> 3%, Prologis <PLD.N>
1.4%
** With moves on Mon, HGX up ~27% YTD and SPLRCR up ~11%. SPX
has climbed ~25% in 2024

 (Lance Tupper is a Reuters market analyst. The views expressed
are his own)
 ((lance.tupper@thomsonreuters.com
lance.tupper@tr.com 1-646-279-6380))"
2024,POOL.OQ,urn:newsml:reuters.com:20241125:nL5N3MW0WI:1,2024-11-25 17:00:05.000,BUZZ - S&P 500 top and bottom performing stocks at about 12:00 p.m. EST,"S&P 500 <.SPX>
 Top Performers                             Percent Change
 Moderna Inc <MRNA.OQ>                      +10.6%
 Super Micro Computer Inc <SMCI.OQ>         +10.3%
 Enphase Energy Inc <ENPH.OQ>               +8.8%
 Builders FirstSource Inc <BLDR.N>          +7.1%
 Pool Corp <POOL.OQ>                        +6.2%
 
 Bottom Performers                          Percent Change
 ONEOK Inc <OKE.N>                          -5.3%
 Lockheed Martin Corp <LMT.N>               -4.5%
 Ge Vernova Inc <GEV.N>                     -3.9%
 Conocophillips <COP.N>                     -3.9%
 Vistra Corp <VST.N>                        -3.3%
 
     * As of 12:00 p.m., the S&P 500 <.SPX> gained 15.52 points,
or
0.26%, to 5,984.86 and had posted 100 new 52-week highs and no
new lows."
2024,POOL.OQ,urn:newsml:reuters.com:20241115:nRTV5YFHk0:33,2024-11-18 17:58:51.361,"Newscasts - Warren Buffett bites into Domino's Pizza, dips into Pool","Click the following link to watch video: https://share.newscasts.refinitiv.com/link?entryId=1_mk77hi9d&referenceId=tag:reuters.com,2024:newsml_RW010315112024RP1_930&pageId=Newscasts
Source: 'Reuters - Business videos'

Description: Warren Buffett's Berkshire Hathaway said on Thursday it made new
investments in Domino's Pizza and Pool Corp in the third quarter, even as it
retrenched from stocks such as Apple and Bank of America. Lisa Bernhard has
more.
Short Link: https://refini.tv/3CyJraA

Video Transcript:

Warren Buffett's appetite these days consists of more pizza and less Apple, at
least when it comes to stocks. His Berkshire Hathaway disclosed in regulatory
documents that the Omaha-based conglomerate made a new investment in Domino's
Pizza, while continuing to trim its position in Apple. The SEC filing showed
that Berkshire owned nearly 1.3 million shares of Domino's, worth about $545
million as of September 3. Berkshire also took a dip into Pool Corporation,
amassing about $152 million worth of shares in the swimming pool supplies
distributor. On the flip side, Berkshire said it has sold more than $133
billion worth of stocks this year, primarily Apple, followed by Bank of
America, as Buffett continues to amass cash. Buffett hasn't said definitively
why Berkshire is cutting back on stocks, though taxes may be a factor.
Investors have said he may believe valuations have grown too high. The cash
also gives Berkshire, whose market value is about $1 trillion, room to still
make a needle-moving acquisition, while the 94-year-old Oracle of Omaha
remains in charge."
2024,POOL.OQ,urn:newsml:reuters.com:20241115:nL4N3MM0YY:2,2024-11-15 18:47:02.000,"BUZZ-U.S. STOCKS ON THE MOVE-FuelCell Energy, consumer goods stocks, Rocket Companies","* 
      Eikon search string for individual stock moves: [STXBZ]
    

        * 
      The Day Ahead newsletter: https://refini.tv/3LI4BU7
    

        * 
      The Morning News Call newsletter: https://refini.tv/3dKUyB8
    

  
The Nasdaq and the S&P 500 were set for their worst session in over two weeks on
Friday, after comments from Federal Reserve Chair Jerome Powell pointed to a
slower pace of interest-rate cuts.[.N]
At 1330 EST, the Dow Jones Industrial Average <.DJI> was down 0.73% at
43,433.05.The S&P 500 <.SPX> was down 1.39% at 5,866.65, and the Nasdaq
Composite <.IXIC> was down 2.37% at 18,655.54.
    
 
The top three S&P 500 <.PG.INX> percentage gainers:
** Palantir Technologies Inc <PLTR.N>, up 8.5%
** Walt Disney Co <DIS.N>, up 4.2%
** Bunge Global SA <BG.N>, up 4.2%
    
The top three S&P 500 <.PL.INX> percentage losers:
** Applied Materials Inc <AMAT.O>, down 8.7%
** Omnicom Group Inc <OMC.N>, down 7.3%
** Warner Bros Discovery Inc <WBD.O>, down 7.0%
 
    
The top three NYSE <.PG.N> percentage gainers:
** Bloom Energy Corp <BE.N>, up 50.5%
** Gray Television Inc <GTNa.N>, up 27.5%
** Compass Minerals International Inc <CMP.N>, up 22.3%
    
The top three NYSE <.PL.N> percentage losers:
** Oklo Inc <OKLO.N>, down 22.4%
** Allurion Technologies Inc <ALUR.N>, down 20.0%
** Vertical Aerospace Ltd <EVTL.N>, down 17.3%
 
    
The top three Nasdaq <.PG.O> percentage gainers:
** CERo Therapeutics Holdings Inc <CERO.O>, up 66.6%
** Simpple Ltd <SPPL.O>, up 46.9%
** Cyclerion Therapeutics Inc <CYCN.O>, up 35.0%
    
The top three Nasdaq <.PL.O> percentage losers:
** TFF Pharmaceuticals Inc <TFFP.O>, down 76.1%
** Eyenovia Inc <EYEN.O>, down 67.9%
** VivoPower International PLC <VVPR.O>, down 37.0%
 
    
 ** Evotec SE <EVO.O>:
 BUZZ - Soars 18% on 2 bln euro buyout offer [nL8N3MM0EJ] 
    
 ** BioNTech SE <BNTX.O>:
 ** Moderna Inc <MRNA.O>:
 ** Novavax Inc <NVAX.O>:    
 ** Pfizer Inc <PFE.N>:
 BUZZ - Drugmakers extend declines after Trump picks RFK Jr to lead top US
health agency [nL4N3MM17A] 

 ** Applied Materials Inc <AMAT.O>:
 BUZZ - Falls on weak Q1 revenue forecast, PT cuts [nL4N3MM0PR] 
    
 ** Ulta Beauty Inc <ULTA.O>:
 BUZZ - Falls after Warren Buffett's Berkshire dumps stake [nL4N3MM0PI] 
    
 ** Domino's Pizza Inc <DPZ.N>:
 BUZZ - Jumps as Buffett's Berkshire Hathaway takes stake [nL4N3MM0R8] 
    
 ** Nike Inc <NKE.N>:
 BUZZ - Gains after Ackman's Pershing Square raises stake [nL4N3MM0RU] 
    
 ** Pool Corp <POOL.O>:
 BUZZ - Shares gain after Berkshire discloses investment [nL4N3MM0S7] 
    
 ** TFF Pharmaceuticals Inc <TFFP.O>:
 BUZZ - Sinks on plans to wind down operations [nL4N3MM0SN] 
    
 ** DraftKings Inc <DKNG.O>:
 BUZZ - Berenberg lifts DraftKings PT, expects strong profit growth [nL4N3MM0ST]
    
 ** ATAI Life Sciences NV <ATAI.O>:
 ** Compass Pathways PLC <CMPS.O>:
 ** GH Research PLC <GHRS.O>:
 BUZZ - Psychedelic drug developers rise after RFK Jr picked for top US health
agency role [nL4N3MM1C4] 
    
 ** Alibaba Group Holding Ltd <BABA.N>:
 BUZZ - Rises as Q2 profit beats estimates [nL4N3MM0TW] 
    
 ** Kodiak Gas Services Inc <KGS.N>:
 BUZZ - Down after EQT's stake sale [nL6N3MM0FU] 
    
 ** Coinbase Global Inc <COIN.O>: 
 ** Riot Platforms Inc <RIOT.O>:
 ** Marathon Digital Holdings Inc <MARA.O>:
 ** Hut 8 Mining Corp <HUT.O>:
BUZZ - Crypto stocks rise in tandem with Bitcoin [nL4N3MM0V7] 
    
 ** Deere & Co <DE.N>:
 ** AGCO Corp <AGCO.N>:
 ** CNH Industrial NV <CNH.N>:
 BUZZ - Citi cuts PT on agricultural equipment makers on dour 2025 view
[nL4N3MM0W9] 
    
 ** Akoya Biosciences Inc <AKYA.O>:
 BUZZ - Falls after slashing annual revenue forecast [nL4N3MM0V5] 

 ** Eyenovia Inc <EYEN.O>:
 BUZZ - Hits record low after discontinuing late-stage eye drug study
[nL4N3MM176] 
    
 ** Alexandria Real Estate Equities Inc <ARE.N>:
 BUZZ - Brokerage downgrades Alexandria Real Estate rating to ""hold""
[nL4N3MM0WP] 
    
 ** Palantir Technologies Inc <PLTR.N>:
 BUZZ - Jumps to fresh record after announcing shift to Nasdaq listing
[nL6N3MM0HV] 

 ** FuelCell Energy Inc <FCEL.O>:
 BUZZ - Rises on cost-cutting plans [nL4N3MM16R] 
    
 ** Bank of America Corp <BAC.N>:
 ** Comerica Inc <CMA.N>:
 ** Fifth Third Bancorp <FITB.O>:
 ** J.P. Morgan Chase & Co <JPM.N>:
 BUZZ - Wells Fargo expects positive future for U.S. banks post-election
[nL4N3MM0YN] 
    
 ** OneStream Inc <OS.O>:
 BUZZ - Falls as KKR reduces stake [nL6N3MM0HA]     
 
 ** Compass Therapeutics Inc <CMPX.O>:
 BUZZ - Leerink Partners cuts Compass Therapeutics to 'market perform'
[nL4N3MM0YR]     
    
 ** Royal Bank of Canada <RY.N>:
 BUZZ - Dips after TD Cowen downgrades stock, citing better opportunities
elsewhere [nL4N3MM18R]     
    
 ** AST SpaceMobile Inc <ASTS.O>:
 BUZZ - Falls after downbeat Q3 results [nL4N3MM18S]
    
 ** Procter & Gamble Co <PG.N>:
 ** Colgate-Palmolive Co <CL.N>:
 ** Church & Dwight Co Inc <CHD.N>:
 BUZZ - Consumer goods cos' shares rise; Trump picks RFK Jr to lead top U.S.
health agency [nL4N3MM1BH]
    
 ** Lockheed Martin  Corp <LMT.N>:
 ** Northrop Grumman Corp  <NOC.N>: 
 ** RTX Corp <RTX.N:
 ** L3Harris  <LHX.N >:  
 BUZZ - Defense, government contractor stocks extend recent slide as investors
eye DOGE [nL6N3MM0JT]
    
 ** Sigma Lithium Corp <SGML.O>:
 BUZZ - Falls on Q3 surprise loss [nL4N3MM0SP]
    
 ** Rocket Companies Inc <RKT.N>:
 BUZZ - Inches up after BofA upgrades to 'neutral' [nL4N3MM1BE]
    
 ** Apple Inc <AAPL.O>:
 ** Microsoft Corp <MSFT.O>:
 ** Amazon.com Inc <AMZN.O>:
 ** Meta Platforms Inc <META.O>:
 BUZZ - 'Magnificent Seven' megacaps fall as Treasury yields climb [nL4N3MM1AT]
    
 ** Wynn Resorts Ltd <WYNN.O>:
 BUZZ - CBRE says Wynn an ""expensive endeavor"" after Fertitta dicloses stake
[nL4N3MM1DE]
    
 ** Bloom Energy Corp <BE.N>:
 BUZZ - Jumps after agreeing to supply fuel cells to AEP [nL4N3MM1EQ]
    
 The 11 major S&P 500 sectors:
  
 Index RIC    Index name   Percent change %
 <.SPX>       S&P 500      -1.43 
 <.SPLRCT>    S&P 500                  -2.68
              Information  
              Technology   
 <.SPLRCU>    S&P 500                   0.89
              Utilities    
 <.SPLRCD>    S&P 500                  -1.68
              Consumer     
              Discretiona  
              ry           
 <.SPLRCM>    S&P 500                  -0.76
              Materials    
 <.SPLRCI>    S&P 500                   -0.7
              Industrials  
 <.SPLRCL>    S&P 500                  -2.08
              Communicati  
              on Services  
              (Sector)     
 <.SPSY>      S&P 500                   0.36
              Financials   
 <.SPLRCR>    S&P 500                   0.09
              Real Estate  
 <.SPXHC>     S&P 500                  -1.59
              Health Care  
 <.SPLRCS>    S&P 500                  -0.39
              Consumer     
              Staples      
 <.SPNY>      S&P 500                  -0.27
              Energy       
 
 (Compiled by Rajarshi Roy and Christy Santhosh)
 ((Rajarshi.Roy@thomsonreuters.com))"
2024,POOL.OQ,urn:newsml:reuters.com:20241115:nL4N3MM18Y:2,2024-11-15 16:01:11.000,"BUZZ-U.S. STOCKS ON THE MOVE-OneStream, FuelCell Energy, Alibaba","* 
      Eikon search string for individual stock moves: [STXBZ]
    

        * 
      The Day Ahead newsletter: https://refini.tv/3LI4BU7
    

        * 
      The Morning News Call newsletter: https://refini.tv/3dKUyB8
    

  
Wall Street's main indexes tumbled on Friday after Federal Reserve Chair Jerome
Powell said there was no need to rush interest-rate cuts, pushing up U.S.
Treasury yields and pressuring equities. [.N]
At 10:30 EST, the Dow Jones Industrial Average <.DJI> was down 0.65% at
43,468.44.The S&P 500 <.SPX> was down 1.13% at 5,881.73, and the Nasdaq
Composite <.IXIC> was down 1.86% at 18,753.02.
    
  
The top three S&P 500 <.PG.INX> percentage gainers:
** Palantir Technologies Inc <PLTR.N>, up 6.3%
** CF Industries Holdings Inc <CF.N>, up 4.2%
** Walt Disney Co <DIS.N>, up 3.9%
    
The top three S&P 500 <.PL.INX> percentage losers:
** Applied Materials Inc <AMAT.OQ>, down 7.9%
** Moderna Inc <MRNA.OQ>, down 7.3%
** Charles River Laboratories International Inc <CRL.N>, down 6.0%
    
 
The top three NYSE <.PG.N> percentage gainers:
** Bloom Energy Corp <BE.N>, up 47.1%
** Gray Television Inc <GTNa.N>, up 30.8%
** Despegar.com Corp <DESP.N>, up 16.2%
  
      
    
The top three NYSE <.PL.N> percentage losers:
** Oklo Inc <OKLO.N>, down 18.8%
** Allurion Technologies Inc <ALUR.N>, down 15.7%
** Phreesia Inc <PHR.N>, down 14.1%
 
    
The top three Nasdaq <.PG.O> percentage gainers:
** CERo Therapeutics Holdings Inc <CERO.OQ>, up 100.3%
** Simpple Ltd <SPPL.OQ>, up 75.1%
** Solidion Technology Inc <STI.OQ>, up 44.1%
    
The top three Nasdaq <.PL.O> percentage losers:
** TFF Pharmaceuticals Inc <TFFP.OQ>, down 78.3%
** Eyenovia Inc <EYEN.OQ>, down 72.3%
** Quantum Computing Inc <QUBT.OQ>, down 38.5%
 
    
 ** Evotec SE <EVO.O>:
 BUZZ - Soars 18% on 2 bln euro buyout offer [nL8N3MM0EJ] 
    
 ** BioNTech SE <BNTX.O>:
 ** Moderna Inc <MRNA.O>:
 ** Novavax Inc <NVAX.O>:    
 ** Pfizer Inc <PFE.N>:
 BUZZ - Drugmakers extend declines after Trump picks RFK Jr to lead top US
health agency [nL4N3MM17A] 

 ** Applied Materials Inc <AMAT.O>:
 BUZZ - Falls on weak Q1 revenue forecast, PT cuts [nL4N3MM0PR] 
    
 ** Ulta Beauty Inc <ULTA.O>:
 BUZZ - Falls after Warren Buffett's Berkshire dumps stake [nL4N3MM0PI] 
    
 ** Domino's Pizza Inc <DPZ.N>:
 BUZZ - Jumps as Buffett's Berkshire Hathaway takes stake [nL4N3MM0R8] 
    
 ** Nike Inc <NKE.N>:
 BUZZ - Gains after Ackman's Pershing Square raises stake [nL4N3MM0RU] 
    
 ** Pool Corp <POOL.O>:
 BUZZ - Shares gain after Berkshire discloses investment [nL4N3MM0S7] 
    
 ** TFF Pharmaceuticals Inc <TFFP.O>:
 BUZZ - Sinks on plans to wind down operations [nL4N3MM0SN] 
    
 ** DraftKings Inc <DKNG.O>:
 BUZZ - Berenberg lifts DraftKings PT, expects strong profit growth [nL4N3MM0ST]
    
 ** ATAI Life Sciences NV <ATAI.O>:
 ** Compass Pathways PLC <CMPS.O>:
 ** GH Research PLC <GHRS.O>:
 BUZZ - Psychedelic drug developers rise as RFK Jr picked for top US health
agency role [nL4N3MM16W] 
    
 ** Alibaba Group Holding Ltd <BABA.N>:
 BUZZ - Rises as Q2 profit beats estimates [nL4N3MM0TW] 
    
 ** Kodiak Gas Services Inc <KGS.N>:
 BUZZ - Down after EQT's stake sale [nL6N3MM0FU] 
    
 ** Coinbase Global Inc <COIN.O>: 
 ** Riot Platforms Inc <RIOT.O>:
 ** MARA Holdings Inc <MARA.O>:
 ** Hut 8 Corp <HUT.O>:
 BUZZ - Crypto stocks rise in tandem with Bitcoin [nL4N3MM0V7] 
    
 ** Deere & Co <DE.N>:
 ** AGCO Corp <AGCO.N>:
 ** CNH Industrial NV <CNH.N>:
 BUZZ - Citi cuts PT on agricultural equipment makers on dour 2025 view
[nL4N3MM0W9] 
    
 ** Akoya Biosciences Inc <AKYA.O>:
 BUZZ - Falls after slashing annual revenue forecast [nL4N3MM0V5] 

 ** Eyenovia Inc <EYEN.O>:
 BUZZ - Hits record low after discontinuing late-stage eye drug study
[nL4N3MM176] 
    
 ** Alexandria Real Estate Equities Inc <ARE.N>:
 BUZZ - Brokerage downgrades Alexandria Real Estate rating to ""hold""
[nL4N3MM0WP] 
    
 ** Palantir Technologies Inc <PLTR.N>:
 BUZZ - Jumps to fresh record after announcing shift to Nasdaq listing
[nL6N3MM0HV] 

 ** FuelCell Energy Inc <FCEL.O>:
 BUZZ - Rises on cost-cutting plans [nL4N3MM16R] 
    
 ** Bank of America Corp <BAC.N>:
 ** Comerica Inc <CMA.N>:
 ** Fifth Third Bancorp <FITB.O>:
 ** JPMorgan Chase & Co <JPM.N>:
 BUZZ - Wells Fargo expects positive future for U.S. banks post-election
[nL4N3MM0YN] 
    
 ** OneStream Inc <OS.O>:
 BUZZ - Falls as KKR reduces stake [nL6N3MM0HA]     
 
 ** Royal Bank of Canada <RY.N>:
 BUZZ - Dips after TD Cowen downgrades stock, citing better opportunities
elsewhere [nL4N3MM18R]     
    
 The 11 major S&P 500 sectors:
  
 Index RIC     Index name       Percent change %
 <.SPX>        S&P 500          -1.14 
 <.SPLRCT>     S&P 500                     -2.11
               Information      
               Technology       
 <.SPLRCU>     S&P 500                      0.38
               Utilities        
 <.SPLRCD>     S&P 500                     -1.23
               Consumer         
               Discretionary    
 <.SPLRCM>     S&P 500                     -0.37
               Materials        
 <.SPLRCI>     S&P 500                     -0.51
               Industrials      
 <.SPLRCL>     S&P 500                     -1.43
               Communication    
               Services         
               (Sector)         
 <.SPSY>       S&P 500                      0.31
               Financials       
 <.SPLRCR>     S&P 500 Real                -0.43
               Estate           
 <.SPXHC>      S&P 500 Health              -1.79
               Care             
 <.SPLRCS>     S&P 500                     -0.28
               Consumer         
               Staples          
 <.SPNY>       S&P 500 Energy               0.38
 
 (Compiled by Kamal Choudhury and Rajarshi Roy)
 ((Rajarshi.Roy@thomsonreuters.com))"
2024,POOL.OQ,urn:newsml:reuters.com:20241115:nL4N3MM0SR:2,2024-11-15 14:21:03.000,"BUZZ-U.S. STOCKS ON THE MOVE-Alibaba, Palantir, Eyenovia","* 
      Eikon search string for individual stock moves: [STXBZ]
    

        * 
      The Day Ahead newsletter: https://refini.tv/3LI4BU7
    

        * 
      The Morning News Call newsletter: https://refini.tv/3dKUyB8
    

  
Wall Street's main indexes were poised for a lower open on Friday after Federal
Reserve Chair Jerome Powell said there was no need to rush interest-rate cuts,
pushing up bond yields and pressuring rate-sensitive equities. [.N]
    
 
 ** Evotec SE <EVO.O>:
 BUZZ - Soars 18% on 2 bln euro buyout offer [nL8N3MM0EJ] 
    
 ** BioNTech SE <BNTX.O>:
 ** Moderna Inc <MRNA.O>:
 ** Novavax Inc <NVAX.O>:    
 ** Pfizer Inc <PFE.N>:
 BUZZ - Vaccine makers extend declines after Trump selects RFK Jr to lead top US
health agency [nL4N3MM0PC] 

 ** Applied Materials Inc <AMAT.O>:
 BUZZ - Falls on weak Q1 revenue forecast, PT cuts [nL4N3MM0PR] 
    
 ** Ulta Beauty Inc <ULTA.O>:
 BUZZ - Falls after Warren Buffett's Berkshire dumps stake [nL4N3MM0PI] 
    
 ** Domino's Pizza Inc <DPZ.N>:
 BUZZ - Jumps as Buffett's Berkshire Hathaway takes stake [nL4N3MM0R8] 
    
 ** Nike Inc <NKE.N>:
 BUZZ - Gains after Ackman's Pershing Square raises stake [nL4N3MM0RU] 
    
 ** Pool Corp <POOL.O>:
 BUZZ - Shares gain after Berkshire discloses investment [nL4N3MM0S7] 
    
 ** TFF Pharmaceuticals Inc <TFFP.O>:
 BUZZ - Sinks on plans to wind down operations [nL4N3MM0SN] 
    
 ** DraftKings Inc <DKNG.O>:
 BUZZ - Berenberg lifts DraftKings PT, expects strong profit growth [nL4N3MM0ST]
    
 ** ATAI Life Sciences NV <ATAI.O>:
 BUZZ - Rises as RFK Jr picked for top US health agency role [nL4N3MM0TS] 
    
 ** Alibaba Group Holding Ltd <BABA.N>:
 BUZZ - Rises as Q2 profit beats estimates [nL4N3MM0TW] 
    
 ** Kodiak Gas Services Inc <KGS.N>:
 BUZZ - Down after EQT's stake sale [nL6N3MM0FU] 
    
 ** Coinbase Global Inc <COIN.O>: 
 ** Riot Platforms Inc <RIOT.O>:
 ** MARA Holdings Inc <MARA.O>:
 ** Hut 8 Corp <HUT.O>:
BUZZ - Crypto stocks rise in tandem with Bitcoin [nL4N3MM0V7] 
    
 ** Deere & Co <DE.N>:
 ** AGCO Corp <AGCO.N>:
 ** CNH Industrial NV <CNH.N>:
 BUZZ - Citi cuts PT on agricultural equipment makers on dour 2025 view
[nL4N3MM0W9] 
    
 ** Akoya Biosciences Inc <AKYA.O>:
 BUZZ - Falls after slashing annual revenue forecast [nL4N3MM0V5] 

 ** Eyenovia Inc <EYEN.O>:
 BUZZ - Discontinues late-stage eye drug study, shares fall [nL4N3MM0WO] 
    
 ** Alexandria Real Estate Equities Inc <ARE.N>:
 BUZZ - Brokerage downgrades rating to ""hold"" [nL4N3MM0WP] 
    
 ** Palantir Technologies Inc <PLTR.N>:
 BUZZ - Rises after announcing shift to Nasdaq listing [nL6N3MM0GA] 

 (Compiled by Kamal Choudhury and Rajarshi Roy)
 ((Rajarshi.Roy@thomsonreuters.com))"
2024,POOL.OQ,urn:newsml:reuters.com:20241115:nL4N3MM0UB:3,2024-11-15 12:10:17.000,"BUZZ-U.S. STOCKS ON THE MOVE-Domino's Pizza, Nike, Pool","* 
      Eikon search string for individual stock moves: [STXBZ]
    

        * 
      The Day Ahead newsletter: https://refini.tv/3LI4BU7
    

        * 
      The Morning News Call newsletter: https://refini.tv/3dKUyB8
    

  
U.S. stock index futures fell on Friday after Federal Reserve Chair Jerome
Powell said there was no need to reduce interest rates in a hurry, pushing up
bond yields and pressuring rate-sensitive equities. [.N]
    
 
 ** Evotec SE <EVO.O>:
 BUZZ - Soars 18% on 2 bln euro buyout offer [nL8N3MM0EJ] 
    
 ** BioNTech SE <BNTX.O>:
 ** Moderna Inc <MRNA.O>:
 ** Novavax Inc <NVAX.O>:    
 ** Pfizer Inc <PFE.N>:
 BUZZ - Vaccine makers extend declines after Trump selects RFK Jr to lead top US
health agency [nL4N3MM0PC] 

 ** Applied Materials Inc <AMAT.O>:
 BUZZ - Falls on weak Q1 revenue forecast, PT cuts [nL4N3MM0PR] 
    
 ** Ulta Beauty Inc <ULTA.O>:
 BUZZ - Falls after Warren Buffett's Berkshire dumps stake [nL4N3MM0PI] 
    
 ** Domino's Pizza Inc <DPZ.N>:
 BUZZ - Jumps as Buffett's Berkshire Hathaway takes stake [nL4N3MM0R8] 
    
 ** Nike Inc <NKE.N>:
 BUZZ - Gains after Ackman's Pershing Square raises stake [nL4N3MM0RU] 
    
 ** Pool Corp <POOL.O>:
 BUZZ - Shares gain after Berkshire discloses investment [nL4N3MM0S7] 
    
 ** TFF Pharmaceuticals Inc <TFFP.O>:
 BUZZ - Sinks on plans to wind down operations [nL4N3MM0SN] 
    
 ** DraftKings Inc <DKNG.O>:
 BUZZ - Berenberg lifts DraftKings PT, expects strong profit growth [nL4N3MM0ST]

 (Compiled by Kamal Choudhury and Rajarshi Roy)
 ((Rajarshi.Roy@thomsonreuters.com))"
2024,POOL.OQ,urn:newsml:reuters.com:20241115:nL4N3MM0S7:1,2024-11-15 11:20:13.000,BUZZ-Pool shares gain after Berkshire discloses investment,"** Shares of swimming pool supplies distributor Pool Corp
<POOL.O> rise 6% to $380 in premarket trading
    ** Warren Buffett's Berkshire Hathaway <BRKa.N> says it has
made new investments POOL in Q3
    ** Berkshire owned 404,000 Pool shares worth about $152 mln,
as of Sept. 30
    ** Of the 13 brokerages covering the stock, 5 rate ""buy"" or
higher, 6 ""hold"" and 2 ""sell""; median PT is $377.83 - data
compiled by LSEG
    ** Up to last close, stock down 10% YTD

 (Reporting by Anshuman Tripathy)
 ((Anshuman.Tripathy@thomsonreuters.com;))"
